,review_date,review_content,stars,lemmatized,tokenized,POLARITY,SUBJECTIVITY,scores,compound,neu_score,pos_score,neg_score,sentiment,nmf_topics,lda_topics
3755,17-Jul-18,working contistion good fast copying,5.0,work contistion good fast copying,work contistion good fast copying,0.44999999999999996,0.6000000000000001,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404,0.58,0.42,0.0,pos,Performance,Quality
3756,29-Dec-18,good product,5.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
3757,10-Dec-18,nice samsung micro sd card,4.0,nice samsung micro sd card,nice samsung micro sd card,0.6,1.0,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}",0.4215,0.588,0.412,0.0,pos,speed,Storage capacity
3758,19-Jun-20,using it for months didn det any issue,4.0,month didn det issue,month didn det issue,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Warranty issues
3759,26-Aug-19,good quality of adapter,5.0,good quality adapter,good quality adapter,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,0.408,0.592,0.0,pos,Performance,Quality
3760,04-Dec-18,good product,4.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
3761,11-Dec-17,value for money,4.0,value money,value money,0.0,0.0,"{'neg': 0.0, 'neu': 0.294, 'pos': 0.706, 'compound': 0.34}",0.34,0.294,0.706,0.0,pos,value for money,value for money
3762,06-Nov-19,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3763,15-Oct-19,value for money,3.0,value money,value money,0.0,0.0,"{'neg': 0.0, 'neu': 0.294, 'pos': 0.706, 'compound': 0.34}",0.34,0.294,0.706,0.0,pos,value for money,value for money
3764,11-May-19,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3765,20-Jul-19,wooow,5.0,wooow,wooow,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,Performance,value for money
3766,31-Dec-18,good,3.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3767,06-Dec-18,using since more than year no problems so far recommend this product,5.0,year problem far recommend product,year problem far recommend product,0.1,1.0,"{'neg': 0.329, 'neu': 0.366, 'pos': 0.305, 'compound': -0.0516}",-0.0516,0.366,0.305,0.329,neu,Quality,Warranty issues
3768,19-Apr-20,excellent product,5.0,excellent product,excellent product,1.0,1.0,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.5719}",0.5719,0.213,0.787,0.0,pos,Quality,Quality
3769,11-Jan-18,very useful easy to install,5.0,useful easy install,useful easy install,0.3666666666666667,0.4166666666666667,"{'neg': 0.0, 'neu': 0.147, 'pos': 0.853, 'compound': 0.7003}",0.7003,0.147,0.853,0.0,pos,value for money,Storage capacity
3770,04-Dec-18,damaged product,1.0,damaged product,damaged product,0.0,0.0,"{'neg': 0.744, 'neu': 0.256, 'pos': 0.0, 'compound': -0.4404}",-0.4404,0.256,0.0,0.744,neg,Quality,Quality
3771,11-Dec-17,the product is authentic and good have used it for months now and it is working well,5.0,product authentic good month work,product authentic good month work,0.6,0.675,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404,0.58,0.42,0.0,pos,Quality,Warranty issues
3772,31-Oct-18,nice,5.0,nice,nice,0.6,1.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,0.0,1.0,0.0,pos,speed,Quality
3773,27-Nov-17,like these product,4.0,like product,like product,0.0,0.0,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612,0.286,0.714,0.0,pos,Quality,Quality
3774,04-Aug-19,satisfy,4.0,satisfy,satisfy,0.0,0.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,0.0,1.0,0.0,pos,Performance,value for money
3775,10-Mar-19,value for money fast and secure delivery very good data speed thanks,5.0,value money fast secure delivery good datum speed thank,value money fast secure delivery good datum speed thank,0.43333333333333335,0.6,"{'neg': 0.0, 'neu': 0.329, 'pos': 0.671, 'compound': 0.8481}",0.8481,0.329,0.671,0.0,pos,value for money,Quality
3776,15-Jan-20,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3777,01-Nov-19,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3778,08-Mar-19,good product,5.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
3779,24-May-19,okok,4.0,okok,okok,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,Performance,value for money
3780,04-Dec-18,doesnt work with my viofo car dash cam recording is not happening at all,1.0,not work viofo car dash cam recording happen,not work viofo car dash cam recording happen,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,value for money
3781,11-Dec-17,good product thanks amazon,5.0,good product thank amazon,good product thank amazon,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.123, 'pos': 0.877, 'compound': 0.7269}",0.7269,0.123,0.877,0.0,pos,Quality,Quality
3782,02-Sep-19,good,4.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3783,20-Jul-20,good quality card copy speed is very good,5.0,good quality card copy speed good,good quality card copy speed good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.7003}",0.7003,0.408,0.592,0.0,pos,Performance,Quality
3784,24-Aug-19,mast,5.0,mast,mast,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,Performance,value for money
3785,18-Dec-19,worth buying the product,5.0,worth buy product,worth buy product,0.3,0.1,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.2263}",0.2263,0.513,0.487,0.0,pos,Quality,value for money
3786,15-Sep-19,too good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3787,23-Sep-18,awesome transferspeed and reading speed even in redmi low end mobile,5.0,awesome transferspeed read speed redmi low end mobile,awesome transferspeed read speed redmi low end mobile,0.5,0.65,"{'neg': 0.172, 'neu': 0.492, 'pos': 0.336, 'compound': 0.4588}",0.4588,0.492,0.336,0.172,pos,working rate,Performance
3788,01-Jul-19,easy to use,5.0,easy use,easy use,0.43333333333333335,0.8333333333333334,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,working rate,Storage capacity
3789,09-Oct-19,excellent,4.0,excellent,excellent,1.0,1.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",0.5719,0.0,1.0,0.0,pos,Quality,Quality
3790,04-Dec-18,fine,5.0,fine,fine,0.4166666666666667,0.5,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2023}",0.2023,0.0,1.0,0.0,pos,working rate,value for money
3791,11-Dec-17,super,5.0,super,super,0.3333333333333333,0.6666666666666666,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5994}",0.5994,0.0,1.0,0.0,pos,working rate,Performance
3792,28-Dec-18,nice product reffer to buy for others,5.0,nice product reffer buy,nice product reffer buy,0.6,1.0,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}",0.4215,0.517,0.483,0.0,pos,speed,Quality
3793,12-Mar-19,overall good,5.0,overall good,overall good,0.35,0.30000000000000004,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Performance,Quality
3794,16-Feb-18,newly purchased and inserted to the redmi note performance rocks,4.0,newly purchase insert redmi note performance rock,newly purchase insert redmi note performance rock,0.13636363636363635,0.45454545454545453,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Warranty issues
3795,18-Feb-19,quality is good but now am not checking the storage but it okay,5.0,quality good check storage okay,quality good check storage okay,0.6,0.55,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.5859}",0.5859,0.385,0.615,0.0,pos,Performance,Storage capacity
3796,04-Jun-20,order it for run kali linux liveand its working fine,5.0,order run kali linux liveand work fine,order run kali linux liveand work fine,0.4166666666666667,0.5,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.2023}",0.2023,0.769,0.231,0.0,pos,working rate,value for money
3797,14-Jul-20,just great value for money,5.0,great value money,great value money,0.8,0.75,"{'neg': 0.0, 'neu': 0.133, 'pos': 0.867, 'compound': 0.7579}",0.7579,0.133,0.867,0.0,pos,value for money,value for money
3798,04-Jun-20,just best,4.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3799,24-Jul-19,nice products simple super cost wise little higher,3.0,nice product simple super cost wise little high,nice product simple super cost wise little high,0.26763888888888887,0.6606349206349206,"{'neg': 0.0, 'neu': 0.338, 'pos': 0.662, 'compound': 0.8689}",0.8689,0.338,0.662,0.0,pos,speed,Performance
3800,04-Dec-18,excellence,5.0,excellence,excellence,0.0,0.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",0.6249,0.0,1.0,0.0,pos,Performance,value for money
3801,11-Dec-17,nice quality,5.0,nice quality,nice quality,0.6,1.0,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,0.263,0.737,0.0,pos,speed,Quality
3802,01-Feb-19,good product,5.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
3803,02-Nov-19,excellent working fine even after year,5.0,excellent work fine year,excellent work fine year,0.7083333333333334,0.75,"{'neg': 0.0, 'neu': 0.267, 'pos': 0.733, 'compound': 0.6705}",0.6705,0.267,0.733,0.0,pos,working rate,value for money
3804,10-May-19,have been using this since year and found no problem,5.0,year find problem,year find problem,0.0,0.0,"{'neg': 0.574, 'neu': 0.426, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0.426,0.0,0.574,neg,working rate,Warranty issues
3805,07-Apr-18,nice product,4.0,nice product,nice product,0.6,1.0,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,0.263,0.737,0.0,pos,speed,Quality
3806,09-Jul-19,liked it serves the purpose back up process is also quite fast worth buy,5.0,like serve purpose process fast worth buy,like serve purpose process fast worth buy,0.25,0.35,"{'neg': 0.0, 'neu': 0.532, 'pos': 0.468, 'compound': 0.5267}",0.5267,0.532,0.468,0.0,pos,working rate,Performance
3807,19-Jun-19,good product,5.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
3808,04-Dec-18,worth money,5.0,worth money,worth money,0.3,0.1,"{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.2263}",0.2263,0.345,0.655,0.0,pos,value for money,value for money
3809,04-Dec-18,very handy to save photos and files,5.0,handy save photo file,handy save photo file,0.6,0.9,"{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.4939}",0.4939,0.484,0.516,0.0,pos,working rate,Storage capacity
3810,06-Sep-19,nice product,5.0,nice product,nice product,0.6,1.0,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,0.263,0.737,0.0,pos,speed,Quality
3811,06-Nov-18,good product,4.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
3812,11-Dec-17,it is working better than expected you get good data transferring rate with this evo plus it gives gb of storage,5.0,work well expect good datum transfer rate evo plus give gb storage,work well expect good datum transfer rate evo plus give gb storage,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.6124}",0.6124,0.667,0.333,0.0,pos,working rate,Performance
3813,06-Dec-18,good farfom,4.0,good farfom,good farfom,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Performance,Quality
3814,26-Oct-17,good one,4.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3815,09-Jun-20,no words for samsung perfect memory card amazing performances with large space thanks to amazon for quick fast delivery,5.0,word samsung perfect memory card amazing performance large space thank amazon quick fast delivery,word samsung perfect memory card amazing performance large space thank amazon quick fast delivery,0.46952380952380957,0.6857142857142857,"{'neg': 0.0, 'neu': 0.461, 'pos': 0.539, 'compound': 0.8934}",0.8934,0.461,0.539,0.0,pos,working rate,Storage capacity
3816,01-Mar-20,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3817,10-Jul-18,but this is showing corrupted invalid support or unsupported file format,3.0,show corrupt invalid support unsupported file format,show corrupt invalid support unsupported file format,-0.5,1.0,"{'neg': 0.26, 'neu': 0.481, 'pos': 0.26, 'compound': 0.0}",0.0,0.481,0.26,0.26,neu,working rate,Storage capacity
3818,10-Dec-18,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3819,16-Jan-19,didn last very long,2.0,didn long,didn long,-0.05,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Warranty issues
3820,11-Dec-18,valued purchase,5.0,value purchase,value purchase,0.0,0.0,"{'neg': 0.0, 'neu': 0.294, 'pos': 0.706, 'compound': 0.34}",0.34,0.294,0.706,0.0,pos,value for money,value for money
3821,11-Dec-17,it okk,4.0,okk,okk,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,Performance,value for money
3822,05-Jun-19,good product with less price,4.0,good product price,good product price,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,0.408,0.592,0.0,pos,Quality,Quality
3823,22-Dec-18,very good product,5.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
3824,18-Oct-19,worth every money paid thanks amazon,4.0,worth money pay thank amazon,worth money pay thank amazon,0.3,0.1,"{'neg': 0.165, 'neu': 0.118, 'pos': 0.718, 'compound': 0.5719}",0.5719,0.118,0.718,0.165,pos,value for money,value for money
3825,08-Mar-20,good quality product at great price,5.0,good quality product great price,good quality product great price,0.75,0.675,"{'neg': 0.0, 'neu': 0.3, 'pos': 0.7, 'compound': 0.7906}",0.7906,0.3,0.7,0.0,pos,Quality,Quality
3826,05-Dec-18,nice and same as mentioned,5.0,nice mention,nice mention,0.6,1.0,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,0.263,0.737,0.0,pos,speed,Quality
3827,18-Feb-18,good product,5.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
3828,01-Jun-18,have more space and data transfer rate is good,3.0,space data transfer rate good,space data transfer rate good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404,0.58,0.42,0.0,pos,Performance,Performance
3829,04-Apr-19,best price good delivery and genuine sd card,5.0,good price good delivery genuine sd card,good price good delivery genuine sd card,0.6,0.5666666666666668,"{'neg': 0.0, 'neu': 0.463, 'pos': 0.537, 'compound': 0.7003}",0.7003,0.463,0.537,0.0,pos,Performance,Quality
3830,04-Dec-18,good read and write operations are fast,4.0,good read write operation fast,good read write operation fast,0.44999999999999996,0.6000000000000001,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404,0.58,0.42,0.0,pos,Performance,Performance
3831,11-Dec-17,very good read write speed best product,5.0,good read write speed good product,good read write speed good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.7003}",0.7003,0.408,0.592,0.0,pos,Performance,Performance
3832,25-Jan-18,nice,4.0,nice,nice,0.6,1.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,0.0,1.0,0.0,pos,speed,Quality
3833,23-Jun-18,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3834,30-Dec-18,awesome productfull paisa wasul,5.0,awesome productfull paisa wasul,awesome productfull paisa wasul,1.0,1.0,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}",0.6249,0.423,0.577,0.0,pos,working rate,Performance
3835,01-Nov-19,awesome product good service by amazon,5.0,awesome product good service amazon,awesome product good service amazon,0.85,0.8,"{'neg': 0.0, 'neu': 0.187, 'pos': 0.813, 'compound': 0.8271}",0.8271,0.187,0.813,0.0,pos,Quality,Quality
3836,05-Mar-20,super,5.0,super,super,0.3333333333333333,0.6666666666666666,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5994}",0.5994,0.0,1.0,0.0,pos,working rate,Performance
3837,04-Jan-20,convenient,5.0,convenient,convenient,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,Performance,value for money
3838,17-Jun-20,super,5.0,super,super,0.3333333333333333,0.6666666666666666,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5994}",0.5994,0.0,1.0,0.0,pos,working rate,Performance
3839,19-Aug-19,go for it good storage capacity speed is also good and value for money very easy to install,4.0,good storage capacity speed good value money easy install,good storage capacity speed good value money easy install,0.611111111111111,0.6777777777777779,"{'neg': 0.0, 'neu': 0.311, 'pos': 0.689, 'compound': 0.8779}",0.8779,0.311,0.689,0.0,pos,value for money,Storage capacity
3840,04-Dec-18,great,5.0,great,great,0.8,0.75,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",0.6249,0.0,1.0,0.0,pos,working rate,value for money
3841,11-Dec-17,fast transfer speed good for all the music lovers,5.0,fast transfer speed good music lover,fast transfer speed good music lover,0.44999999999999996,0.6000000000000001,"{'neg': 0.0, 'neu': 0.374, 'pos': 0.626, 'compound': 0.7717}",0.7717,0.374,0.626,0.0,pos,working rate,Performance
3842,23-Jan-20,packaging good service good works perfectly original product,5.0,package good service good work perfectly original product,package good service good work perfectly original product,0.5916666666666667,0.65,"{'neg': 0.0, 'neu': 0.245, 'pos': 0.755, 'compound': 0.9062}",0.9062,0.245,0.755,0.0,pos,Performance,Quality
